Artist,Track,Popularity Score,Country,Track Duration,Key,Tempo (bpm),Time Signature,Loudness (dB),Valence,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Genre 7,Genre 8,Genre 9,Genre 10
Vance Joy,Riptide,74,Australia,03:24,C# Major,101,4.0,-6.694,0.51,folk-pop, modern rock,,,,,,,,
Vance Joy,Riptide,74,Austria,03:24,C# Major,101,4.0,-6.694,0.51,folk-pop, modern rock,,,,,,,,
Vance Joy,Riptide,74,Belgium,03:24,C# Major,101,4.0,-6.694,0.51,folk-pop, modern rock,,,,,,,,
Vance Joy,Riptide,74,UK,03:24,C# Major,101,4.0,-6.694,0.51,folk-pop, modern rock,,,,,,,,
Vance Joy,Riptide,74,Ireland,03:24,C# Major,101,4.0,-6.694,0.51,folk-pop, modern rock,,,,,,,,
Vance Joy,Riptide,74,Swiss,03:24,C# Major,101,4.0,-6.694,0.51,folk-pop, modern rock,,,,,,,,
Vance Joy,Riptide,74,Czech Republic,03:24,C# Major,101,4.0,-6.694,0.51,folk-pop, modern rock,,,,,,,,
Vance Joy,Riptide,74,New Zealand,03:24,C# Major,101,4.0,-6.694,0.51,folk-pop, modern rock,,,,,,,,
Vance Joy,Riptide,74,Latvia,03:24,C# Major,101,4.0,-6.694,0.51,folk-pop, modern rock,,,,,,,,
Taylor Swift,Blank Space,100,Australia,03:51,F Major,96,4.0,-5.421,0.583,pop,,,,,,,,,
Taylor Swift,Blank Space,100,Malaysia,03:51,F Major,96,4.0,-5.421,0.583,pop,,,,,,,,,
Taylor Swift,Blank Space,100,Ireland,03:51,F Major,96,4.0,-5.421,0.583,pop,,,,,,,,,
Taylor Swift,Blank Space,100,Philipines,03:51,F Major,96,4.0,-5.421,0.583,pop,,,,,,,,,
Taylor Swift,Blank Space,100,United Emirates,03:51,F Major,96,4.0,-5.421,0.583,pop,,,,,,,,,
Taylor Swift,Blank Space,100,New Zealand,03:51,F Major,96,4.0,-5.421,0.583,pop,,,,,,,,,
Taylor Swift,Blank Space,100,Singapore,03:51,F Major,96,4.0,-5.421,0.583,pop,,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,Australia,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,Belgium,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,Canada,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,Malaysia,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,South Africa,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,UK,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,Romenia,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,Iceland,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,United Emirates,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,New Zealand,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,Luxembourg,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,Lithuania,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,Bulgaria,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,Estonia,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,Latvia,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),89,Slovakia,03:41,C# Minor,97,4.0,-6.005,0.172,hip hop, rap,,,,,,,,
NewJeans,Super Shy,79,Australia,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,Canada,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,Hong Kong,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,Indonesia,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,Japan,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,Malaysia,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,South Korea,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,Taiwan,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,Thailand,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,USA,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,Vietnam,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,Saudi Arabia,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,Philipines,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,United Emirates,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,New Zealand,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
NewJeans,Super Shy,79,Singapore,02:34,F Minor,149,4.0,-6.018,0.515,k-pop, k-pop girl group,,,,,,,,
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],85,Australia,01:49,C Major,144,4.0,-8.393,0.753,hip pop, pop, queens hip hop, rap,,,,,,
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],85,Canada,01:49,C Major,144,4.0,-8.393,0.753,hip pop, pop, queens hip hop, rap,,,,,,
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],85,Norway,01:49,C Major,144,4.0,-8.393,0.753,hip pop, pop, queens hip hop, rap,,,,,,
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],85,South Africa,01:49,C Major,144,4.0,-8.393,0.753,hip pop, pop, queens hip hop, rap,,,,,,
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],85,UK,01:49,C Major,144,4.0,-8.393,0.753,hip pop, pop, queens hip hop, rap,,,,,,
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],85,USA,01:49,C Major,144,4.0,-8.393,0.753,hip pop, pop, queens hip hop, rap,,,,,,
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],85,Ireland,01:49,C Major,144,4.0,-8.393,0.753,hip pop, pop, queens hip hop, rap,,,,,,
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],85,Iceland,01:49,C Major,144,4.0,-8.393,0.753,hip pop, pop, queens hip hop, rap,,,,,,
Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],85,New Zealand,01:49,C Major,144,4.0,-8.393,0.753,hip pop, pop, queens hip hop, rap,,,,,,
Lil Durk,All My Life (feat. J. Cole),83,Australia,03:43,D# Major,142,4.0,-5.881,0.733,chicago drill, chicago rap, drill, hip hop, rap, trap,,,,
Lil Durk,All My Life (feat. J. Cole),83,Canada,03:43,D# Major,142,4.0,-5.881,0.733,chicago drill, chicago rap, drill, hip hop, rap, trap,,,,
Lil Durk,All My Life (feat. J. Cole),83,Nigeria,03:43,D# Major,142,4.0,-5.881,0.733,chicago drill, chicago rap, drill, hip hop, rap, trap,,,,
Lil Durk,All My Life (feat. J. Cole),83,South Africa,03:43,D# Major,142,4.0,-5.881,0.733,chicago drill, chicago rap, drill, hip hop, rap, trap,,,,
Lil Durk,All My Life (feat. J. Cole),83,USA,03:43,D# Major,142,4.0,-5.881,0.733,chicago drill, chicago rap, drill, hip hop, rap, trap,,,,
Lil Durk,All My Life (feat. J. Cole),83,New Zealand,03:43,D# Major,142,4.0,-5.881,0.733,chicago drill, chicago rap, drill, hip hop, rap, trap,,,,
Dua Lipa,Dance The Night (From Barbie The Album),85,Australia,02:56,B Minor,110,4.0,-4.93,0.775,dance pop, pop, uk pop,,,,,,,
Dua Lipa,Dance The Night (From Barbie The Album),85,Belgium,02:56,B Minor,110,4.0,-4.93,0.775,dance pop, pop, uk pop,,,,,,,
Dua Lipa,Dance The Night (From Barbie The Album),85,Canada,02:56,B Minor,110,4.0,-4.93,0.775,dance pop, pop, uk pop,,,,,,,
Dua Lipa,Dance The Night (From Barbie The Album),85,Netherlands,02:56,B Minor,110,4.0,-4.93,0.775,dance pop, pop, uk pop,,,,,,,
Dua Lipa,Dance The Night (From Barbie The Album),85,UK,02:56,B Minor,110,4.0,-4.93,0.775,dance pop, pop, uk pop,,,,,,,
Dua Lipa,Dance The Night (From Barbie The Album),85,Ireland,02:56,B Minor,110,4.0,-4.93,0.775,dance pop, pop, uk pop,,,,,,,
Dua Lipa,Dance The Night (From Barbie The Album),85,Luxembourg,02:56,B Minor,110,4.0,-4.93,0.775,dance pop, pop, uk pop,,,,,,,
Taylor Swift,Mean (Taylor's Version),100,Australia,03:58,E Major,163,4.0,-3.866,0.621,pop,,,,,,,,,
Taylor Swift,Mean (Taylor's Version),100,Canada,03:58,E Major,163,4.0,-3.866,0.621,pop,,,,,,,,,
Taylor Swift,Mean (Taylor's Version),100,UK,03:58,E Major,163,4.0,-3.866,0.621,pop,,,,,,,,,
Taylor Swift,Mean (Taylor's Version),100,USA,03:58,E Major,163,4.0,-3.866,0.621,pop,,,,,,,,,
Taylor Swift,Mean (Taylor's Version),100,Philipines,03:58,E Major,163,4.0,-3.866,0.621,pop,,,,,,,,,
Taylor Swift,The Story Of Us (Taylor's Version),100,Australia,04:27,E Major,139,4.0,-2.608,0.57,pop,,,,,,,,,
Taylor Swift,The Story Of Us (Taylor's Version),100,Canada,04:27,E Major,139,4.0,-2.608,0.57,pop,,,,,,,,,
Taylor Swift,The Story Of Us (Taylor's Version),100,UK,04:27,E Major,139,4.0,-2.608,0.57,pop,,,,,,,,,
Taylor Swift,The Story Of Us (Taylor's Version),100,USA,04:27,E Major,139,4.0,-2.608,0.57,pop,,,,,,,,,
Taylor Swift,The Story Of Us (Taylor's Version),100,Philipines,04:27,E Major,139,4.0,-2.608,0.57,pop,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,Australia,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,Canada,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,Hong Kong,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,Indonesia,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,Kazakhastan,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,Malaysia,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,South Korea,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,Thailand,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,USA,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,Vietnam,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,Saudi Arabia,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,Philipines,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,United Emirates,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,New Zealand,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
FIFTY FIFTY,Cupid - Twin Ver.,77,Singapore,02:54,B Minor,120,4.0,-8.332,0.726,k-pop girl group,,,,,,,,,
Taylor Swift,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),100,Australia,05:06,G Major,147,4.0,-7.925,0.378,pop,,,,,,,,,
Taylor Swift,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),100,Canada,05:06,G Major,147,4.0,-7.925,0.378,pop,,,,,,,,,
Taylor Swift,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),100,UK,05:06,G Major,147,4.0,-7.925,0.378,pop,,,,,,,,,
Taylor Swift,Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),100,USA,05:06,G Major,147,4.0,-7.925,0.378,pop,,,,,,,,,
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,87,Australia,02:37,D Major,89,4.0,-4.368,0.925,dfw rap, melodic rap, pop, rap,,,,,,
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,87,Canada,02:37,D Major,89,4.0,-4.368,0.925,dfw rap, melodic rap, pop, rap,,,,,,
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,87,South Korea,02:37,D Major,89,4.0,-4.368,0.925,dfw rap, melodic rap, pop, rap,,,,,,
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,87,Thailand,02:37,D Major,89,4.0,-4.368,0.925,dfw rap, melodic rap, pop, rap,,,,,,
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,87,United Emirates,02:37,D Major,89,4.0,-4.368,0.925,dfw rap, melodic rap, pop, rap,,,,,,
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,87,New Zealand,02:37,D Major,89,4.0,-4.368,0.925,dfw rap, melodic rap, pop, rap,,,,,,
Lewis Capaldi,Someone You Loved,80,Australia,03:02,C# Major,109,4.0,-5.679,0.446,pop, uk pop,,,,,,,,
Lewis Capaldi,Someone You Loved,80,Belgium,03:02,C# Major,109,4.0,-5.679,0.446,pop, uk pop,,,,,,,,
Lewis Capaldi,Someone You Loved,80,UK,03:02,C# Major,109,4.0,-5.679,0.446,pop, uk pop,,,,,,,,
Lewis Capaldi,Someone You Loved,80,Ireland,03:02,C# Major,109,4.0,-5.679,0.446,pop, uk pop,,,,,,,,
Lewis Capaldi,Someone You Loved,80,Swiss,03:02,C# Major,109,4.0,-5.679,0.446,pop, uk pop,,,,,,,,
Lewis Capaldi,Someone You Loved,80,New Zealand,03:02,C# Major,109,4.0,-5.679,0.446,pop, uk pop,,,,,,,,
Taylor Swift,Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),100,Australia,04:26,G Major,131,4.0,-4.7,0.282,pop,,,,,,,,,
Taylor Swift,Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),100,Canada,04:26,G Major,131,4.0,-4.7,0.282,pop,,,,,,,,,
Taylor Swift,Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),100,UK,04:26,G Major,131,4.0,-4.7,0.282,pop,,,,,,,,,
Taylor Swift,Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),100,USA,04:26,G Major,131,4.0,-4.7,0.282,pop,,,,,,,,,
Morgan Wallen,You Proof,88,Australia,02:37,A Major,119,4.0,-5.007,0.629,contemporary country,,,,,,,,,
Morgan Wallen,You Proof,88,Canada,02:37,A Major,119,4.0,-5.007,0.629,contemporary country,,,,,,,,,
Morgan Wallen,You Proof,88,USA,02:37,A Major,119,4.0,-5.007,0.629,contemporary country,,,,,,,,,
Calvin Harris,Miracle (with Ellie Goulding),84,Australia,03:06,A Major,143,4.0,-5.289,0.306,dance pop, edm, electro house, house, pop, progressive house, uk dance,,,
Calvin Harris,Miracle (with Ellie Goulding),84,Belgium,03:06,A Major,143,4.0,-5.289,0.306,dance pop, edm, electro house, house, pop, progressive house, uk dance,,,
Calvin Harris,Miracle (with Ellie Goulding),84,Denmark,03:06,A Major,143,4.0,-5.289,0.306,dance pop, edm, electro house, house, pop, progressive house, uk dance,,,
Calvin Harris,Miracle (with Ellie Goulding),84,France,03:06,A Major,143,4.0,-5.289,0.306,dance pop, edm, electro house, house, pop, progressive house, uk dance,,,
Calvin Harris,Miracle (with Ellie Goulding),84,Netherlands,03:06,A Major,143,4.0,-5.289,0.306,dance pop, edm, electro house, house, pop, progressive house, uk dance,,,
Calvin Harris,Miracle (with Ellie Goulding),84,Poland,03:06,A Major,143,4.0,-5.289,0.306,dance pop, edm, electro house, house, pop, progressive house, uk dance,,,
Calvin Harris,Miracle (with Ellie Goulding),84,UK,03:06,A Major,143,4.0,-5.289,0.306,dance pop, edm, electro house, house, pop, progressive house, uk dance,,,
Calvin Harris,Miracle (with Ellie Goulding),84,Ireland,03:06,A Major,143,4.0,-5.289,0.306,dance pop, edm, electro house, house, pop, progressive house, uk dance,,,
Calvin Harris,Miracle (with Ellie Goulding),84,Luxembourg,03:06,A Major,143,4.0,-5.289,0.306,dance pop, edm, electro house, house, pop, progressive house, uk dance,,,
Calvin Harris,Miracle (with Ellie Goulding),84,Estonia,03:06,A Major,143,4.0,-5.289,0.306,dance pop, edm, electro house, house, pop, progressive house, uk dance,,,
Taylor Swift,Karma,100,Australia,03:24,G# Major,90,4.0,-7.091,0.0969,pop,,,,,,,,,
Taylor Swift,Karma,100,Ireland,03:24,G# Major,90,4.0,-7.091,0.0969,pop,,,,,,,,,
Taylor Swift,When Emma Falls in Love (Taylor’s Version) (From The Vault),100,Australia,04:12,D Major,78,4.0,-4.632,0.231,pop,,,,,,,,,
Taylor Swift,When Emma Falls in Love (Taylor’s Version) (From The Vault),100,Canada,04:12,D Major,78,4.0,-4.632,0.231,pop,,,,,,,,,
Taylor Swift,When Emma Falls in Love (Taylor’s Version) (From The Vault),100,UK,04:12,D Major,78,4.0,-4.632,0.231,pop,,,,,,,,,
Taylor Swift,When Emma Falls in Love (Taylor’s Version) (From The Vault),100,USA,04:12,D Major,78,4.0,-4.632,0.231,pop,,,,,,,,,
Rema,Calm Down (with Selena Gomez),78,Australia,03:59,B Major,107,4.0,-5.196,0.811,afrobeats, nigerian pop,,,,,,,,
Rema,Calm Down (with Selena Gomez),78,Belgium,03:59,B Major,107,4.0,-5.196,0.811,afrobeats, nigerian pop,,,,,,,,
Rema,Calm Down (with Selena Gomez),78,Canada,03:59,B Major,107,4.0,-5.196,0.811,afrobeats, nigerian pop,,,,,,,,
Rema,Calm Down (with Selena Gomez),78,Pakistan,03:59,B Major,107,4.0,-5.196,0.811,afrobeats, nigerian pop,,,,,,,,
Rema,Calm Down (with Selena Gomez),78,South Africa,03:59,B Major,107,4.0,-5.196,0.811,afrobeats, nigerian pop,,,,,,,,
Rema,Calm Down (with Selena Gomez),78,UK,03:59,B Major,107,4.0,-5.196,0.811,afrobeats, nigerian pop,,,,,,,,
Rema,Calm Down (with Selena Gomez),78,Portugal,03:59,B Major,107,4.0,-5.196,0.811,afrobeats, nigerian pop,,,,,,,,
Rema,Calm Down (with Selena Gomez),78,Ireland,03:59,B Major,107,4.0,-5.196,0.811,afrobeats, nigerian pop,,,,,,,,
Rema,Calm Down (with Selena Gomez),78,Swiss,03:59,B Major,107,4.0,-5.196,0.811,afrobeats, nigerian pop,,,,,,,,
Rema,Calm Down (with Selena Gomez),78,United Emirates,03:59,B Major,107,4.0,-5.196,0.811,afrobeats, nigerian pop,,,,,,,,
Rema,Calm Down (with Selena Gomez),78,New Zealand,03:59,B Major,107,4.0,-5.196,0.811,afrobeats, nigerian pop,,,,,,,,
Rema,Calm Down (with Selena Gomez),78,Luxembourg,03:59,B Major,107,4.0,-5.196,0.811,afrobeats, nigerian pop,,,,,,,,
Rema,Calm Down (with Selena Gomez),78,Slovakia,03:59,B Major,107,4.0,-5.196,0.811,afrobeats, nigerian pop,,,,,,,,
J. Cole,No Role Modelz,84,Australia,04:52,A# Minor,100,4.0,-8.492,0.494,conscious hip hop, hip hop, north carolina hip hop, rap,,,,,,
J. Cole,No Role Modelz,84,South Africa,04:52,A# Minor,100,4.0,-8.492,0.494,conscious hip hop, hip hop, north carolina hip hop, rap,,,,,,
J. Cole,No Role Modelz,84,USA,04:52,A# Minor,100,4.0,-8.492,0.494,conscious hip hop, hip hop, north carolina hip hop, rap,,,,,,
J. Cole,No Role Modelz,84,New Zealand,04:52,A# Minor,100,4.0,-8.492,0.494,conscious hip hop, hip hop, north carolina hip hop, rap,,,,,,
J. Cole,No Role Modelz,84,Latvia,04:52,A# Minor,100,4.0,-8.492,0.494,conscious hip hop, hip hop, north carolina hip hop, rap,,,,,,
Luke Combs,The Kind of Love We Make,83,Australia,03:44,C# Major,102,4.0,-4.13,0.464,contemporary country, country,,,,,,,,
Luke Combs,The Kind of Love We Make,83,Canada,03:44,C# Major,102,4.0,-4.13,0.464,contemporary country, country,,,,,,,,
Taylor Swift,Foolish One (Taylor’s Version) (From The Vault),100,Australia,05:11,G Major,96,4.0,-4.675,0.543,pop,,,,,,,,,
Taylor Swift,Foolish One (Taylor’s Version) (From The Vault),100,Canada,05:11,G Major,96,4.0,-4.675,0.543,pop,,,,,,,,,
Taylor Swift,Foolish One (Taylor’s Version) (From The Vault),100,USA,05:11,G Major,96,4.0,-4.675,0.543,pop,,,,,,,,,
Taylor Swift,Haunted (Taylor's Version),100,Australia,04:05,F Major,162,4.0,-1.909,0.355,pop,,,,,,,,,
Taylor Swift,Haunted (Taylor's Version),100,Canada,04:05,F Major,162,4.0,-1.909,0.355,pop,,,,,,,,,
Taylor Swift,Haunted (Taylor's Version),100,UK,04:05,F Major,162,4.0,-1.909,0.355,pop,,,,,,,,,
Taylor Swift,Haunted (Taylor's Version),100,USA,04:05,F Major,162,4.0,-1.909,0.355,pop,,,,,,,,,
Taylor Swift,cardigan,100,Australia,03:59,C Minor,130,4.0,-8.588,0.551,pop,,,,,,,,,
Taylor Swift,cardigan,100,Ireland,03:59,C Minor,130,4.0,-8.588,0.551,pop,,,,,,,,,
Taylor Swift,cardigan,100,Philipines,03:59,C Minor,130,4.0,-8.588,0.551,pop,,,,,,,,,
Taylor Swift,cardigan,100,Singapore,03:59,C Minor,130,4.0,-8.588,0.551,pop,,,,,,,,,
Metro Boomin,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",89,Australia,04:16,A Minor,90,4.0,-7.812,0.134,hip hop, rap,,,,,,,,
Bonez MC,So🤞,75,Austria,02:37,E Minor,99,4.0,-8.622,0.382,german hip hop, hamburg hip hop,,,,,,,,
Bonez MC,So🤞,75,Germany,02:37,E Minor,99,4.0,-8.622,0.382,german hip hop, hamburg hip hop,,,,,,,,
Bonez MC,So🤞,75,Swiss,02:37,E Minor,99,4.0,-8.622,0.382,german hip hop, hamburg hip hop,,,,,,,,
Ski Aggu,Friesenjung,70,Austria,02:26,B Minor,161,4.0,-4.637,0.898,german hip hop,,,,,,,,,
Ski Aggu,Friesenjung,70,Germany,02:26,B Minor,161,4.0,-4.637,0.898,german hip hop,,,,,,,,,
Ski Aggu,Friesenjung,70,Swiss,02:26,B Minor,161,4.0,-4.637,0.898,german hip hop,,,,,,,,,
RAF Camora,Wien,75,Austria,03:03,G# Major,139,4.0,-6.991,0.853,german hip hop,,,,,,,,,
Luca-Dante Spadafora,Mädchen auf dem Pferd,62,Austria,02:37,C Major,169,4.0,-6.516,0.681,Uncategorized,,,,,,,,,
Luca-Dante Spadafora,Mädchen auf dem Pferd,62,Germany,02:37,C Major,169,4.0,-6.516,0.681,Uncategorized,,,,,,,,,
Udo Lindenberg,Komet,64,Austria,02:47,G Minor,115,4.0,-5.779,0.351,german pop, german rock,,,,,,,,
Udo Lindenberg,Komet,64,Germany,02:47,G Minor,115,4.0,-5.779,0.351,german pop, german rock,,,,,,,,
Udo Lindenberg,Komet,64,Swiss,02:47,G Minor,115,4.0,-5.779,0.351,german pop, german rock,,,,,,,,
Udo Lindenberg,Komet,64,Luxembourg,02:47,G Minor,115,4.0,-5.779,0.351,german pop, german rock,,,,,,,,
RAF Camora,Strada,75,Austria,02:24,B Minor,74,4.0,-7.271,0.812,german hip hop,,,,,,,,,
RAF Camora,Strada,75,Germany,02:24,B Minor,74,4.0,-7.271,0.812,german hip hop,,,,,,,,,
Yung Yury,TABU.,63,Austria,02:15,C Minor,148,4.0,-8.49,0.479,german hip hop,,,,,,,,,
Yung Yury,TABU.,63,Germany,02:15,C Minor,148,4.0,-8.49,0.479,german hip hop,,,,,,,,,
Dardan,Malli,69,Austria,02:44,F# Minor,121,4.0,-5.716,0.767,albanian hip hop, german hip hop,,,,,,,,
Dardan,Malli,69,Germany,02:44,F# Minor,121,4.0,-5.716,0.767,albanian hip hop, german hip hop,,,,,,,,
Dardan,Malli,69,Swiss,02:44,F# Minor,121,4.0,-5.716,0.767,albanian hip hop, german hip hop,,,,,,,,
RAF Camora,All Night,75,Austria,02:33,A Minor,98,3.0,-6.729,0.507,german hip hop,,,,,,,,,
RAF Camora,All Night,75,Germany,02:33,A Minor,98,3.0,-6.729,0.507,german hip hop,,,,,,,,,
Niklas Dee,Not Fair,65,Austria,02:43,F Major,144,4.0,-5.305,0.523,slap house,,,,,,,,,
Niklas Dee,Not Fair,65,Germany,02:43,F Major,144,4.0,-5.305,0.523,slap house,,,,,,,,,
Tiësto,Lay Low,82,Austria,02:20,A Minor,124,4.0,-5.289,0.38,big room, brostep, dutch edm, edm, house, pop dance, slap house, trance,,
Tiësto,Lay Low,82,Belgium,02:20,A Minor,124,4.0,-5.289,0.38,big room, brostep, dutch edm, edm, house, pop dance, slap house, trance,,
Tiësto,Lay Low,82,Germany,02:20,A Minor,124,4.0,-5.289,0.38,big room, brostep, dutch edm, edm, house, pop dance, slap house, trance,,
Tiësto,Lay Low,82,Netherlands,02:20,A Minor,124,4.0,-5.289,0.38,big room, brostep, dutch edm, edm, house, pop dance, slap house, trance,,
Tiësto,Lay Low,82,Poland,02:20,A Minor,124,4.0,-5.289,0.38,big room, brostep, dutch edm, edm, house, pop dance, slap house, trance,,
Tiësto,Lay Low,82,Swiss,02:20,A Minor,124,4.0,-5.289,0.38,big room, brostep, dutch edm, edm, house, pop dance, slap house, trance,,
Tiësto,Lay Low,82,Czech Republic,02:20,A Minor,124,4.0,-5.289,0.38,big room, brostep, dutch edm, edm, house, pop dance, slap house, trance,,
